region_key,region_division,region_city,region_msa
5152,MAGDALENA,EL PIÑON,CANTAGALLAR
5153,MAGDALENA,EL PIÑON,CARRETO
5154,MAGDALENA,EL PIÑON,PLAYON DE OROZCO
5155,MAGDALENA,EL PIÑON,SABANAS
5156,MAGDALENA,EL PIÑON,SAN BASILIO
5157,MAGDALENA,EL PIÑON,TIO GOLLO
5158,MAGDALENA,EL PIÑON,VERANILLO
5159,MAGDALENA,EL PIÑON,LOS PATOS
5160,MAGDALENA,EL PIÑON,VASQUEZ
5161,MAGDALENA,EL PIÑON,LAS PALMAS
5162,MAGDALENA,EL PIÑON,LAS PAVITAS
5163,MAGDALENA,EL RETEN,EL RETEN
5164,MAGDALENA,EL RETEN,SAN SEBASTIAN DEL BONGO
5165,MAGDALENA,EL RETEN,LA COLOMBIA
5166,MAGDALENA,EL RETEN,LAS FLORES
5167,MAGDALENA,EL RETEN,LA POLVORITA
5168,MAGDALENA,EL RETEN,PARATE BIEN
5169,MAGDALENA,EL RETEN,SAN JOSE DE HONDURAS
5170,MAGDALENA,FUNDACION,FUNDACION
5171,MAGDALENA,FUNDACION,DOÑA MARIA
5172,MAGDALENA,FUNDACION,SANTA ROSA
5173,MAGDALENA,FUNDACION,SANTA CLARA
5174,MAGDALENA,FUNDACION,EL CINCUENTA
5175,MAGDALENA,GUAMAL,GUAMAL
5176,MAGDALENA,GUAMAL,CASA DE TABLA
5177,MAGDALENA,GUAMAL,GUAIMARAL
5178,MAGDALENA,GUAMAL,HATOVIEJO
5179,MAGDALENA,GUAMAL,PEDREGOSA
5180,MAGDALENA,GUAMAL,LOS ANDES
5181,MAGDALENA,GUAMAL,MURILLO
5182,MAGDALENA,GUAMAL,PAM PAN
5183,MAGDALENA,GUAMAL,RICAURTE
5184,MAGDALENA,GUAMAL,SALVADORA
5185,MAGDALENA,GUAMAL,HURQUIJO
5186,MAGDALENA,GUAMAL,PLAYAS BLANCAS
5187,MAGDALENA,GUAMAL,SITIO NUEVO
5188,MAGDALENA,GUAMAL,CARRETERO
5189,MAGDALENA,GUAMAL,BELLAVISTA
5190,MAGDALENA,GUAMAL,GUACAMAYAL
5191,MAGDALENA,GUAMAL,SANTA TERESITA
5192,MAGDALENA,GUAMAL,SAN PEDRO
5193,MAGDALENA,GUAMAL,LAS FLORES
5194,MAGDALENA,GUAMAL,SAN ANTONIO
5195,MAGDALENA,GUAMAL,LA CEIBA
5196,MAGDALENA,GUAMAL,PAJARAL
5197,MAGDALENA,GUAMAL,PARACO
5198,MAGDALENA,GUAMAL,SAN ISIDRO
5199,MAGDALENA,GUAMAL,VILLA NUEVA
5200,MAGDALENA,GUAMAL,EL VEINTIOCHO
5201,MAGDALENA,GUAMAL,PUEBLO NUEVO
5202,MAGDALENA,NUEVA GRANADA,GRANADA
5203,MAGDALENA,NUEVA GRANADA,EL BAJO
5204,MAGDALENA,NUEVA GRANADA,LA GLORIA
5205,MAGDALENA,NUEVA GRANADA,LAS TINAS
5206,MAGDALENA,NUEVA GRANADA,LOS ANDES
5207,MAGDALENA,NUEVA GRANADA,SAN JOSE DE BALLESTERO
5208,MAGDALENA,PEDRAZA,PEDRAZA
5209,MAGDALENA,PEDRAZA,BAHIA HONDA
5210,MAGDALENA,PEDRAZA,BOMBA
5211,MAGDALENA,PEDRAZA,GUAQUIRI
5212,MAGDALENA,PEDRAZA,HEREDIA
5213,MAGDALENA,PIJIÑO DEL CARMEN,PIJIÑO
5214,MAGDALENA,PIJIÑO DEL CARMEN,CABRERA
5215,MAGDALENA,PIJIÑO DEL CARMEN,FILADELFIA
5216,MAGDALENA,PIJIÑO DEL CARMEN,SAN JOSE DE PREVENCION
5217,MAGDALENA,PIJIÑO DEL CARMEN,CASA BLANCA
5218,MAGDALENA,PIJIÑO DEL CARMEN,LA LUCHA
5219,MAGDALENA,PIJIÑO DEL CARMEN,LAS PLANADAS
5220,MAGDALENA,PIJIÑO DEL CARMEN,EL DIVIDIVI
5221,MAGDALENA,PIJIÑO DEL CARMEN,EL BRILLANTE
5222,MAGDALENA,PIJIÑO DEL CARMEN,LAS MARIAS
5223,MAGDALENA,PIVIJAY,PIVIJAY
5224,MAGDALENA,PIVIJAY,LA AVIANCA
5225,MAGDALENA,PIVIJAY,CARABALLO
5226,MAGDALENA,PIVIJAY,CHINOBLAS
5227,MAGDALENA,PIVIJAY,SAN JOSE DE LA MONTAÑA(GARRAPATA)
5228,MAGDALENA,PIVIJAY,LAS CANOAS
5229,MAGDALENA,PIVIJAY,LAS PIEDRAS
5230,MAGDALENA,PIVIJAY,MEDIALUNA
5231,MAGDALENA,PIVIJAY,CARMEN DEL MAGDALENA (PARACO)
5232,MAGDALENA,PIVIJAY,PARAISO
5233,MAGDALENA,PIVIJAY,PIÑUELAS
5234,MAGDALENA,PIVIJAY,PLACITAS
5235,MAGDALENA,PIVIJAY,SALAMINITA
5236,MAGDALENA,PLATO,PLATO
5237,MAGDALENA,PLATO,APURE
5238,MAGDALENA,PLATO,CARMEN DEL MAGDALENA
5239,MAGDALENA,PLATO,ZARATE
5240,MAGDALENA,PLATO,AGUAS VIVAS
5241,MAGDALENA,PLATO,CIENEGUETA
5242,MAGDALENA,PLATO,CERRO GRANDE
5243,MAGDALENA,PLATO,SAN JOSE DEL PURGATORIO
5244,MAGDALENA,PLATO,DISCIPLINA
5245,MAGDALENA,PLATO,SAN ANTONIO DEL RIO
5246,MAGDALENA,PLATO,BUENA VISTA
5247,MAGDALENA,PLATO,LOS POZOS
5248,MAGDALENA,PLATO,EL BAJO
5249,MAGDALENA,PUEBLOVIEJO,PUEBLOVIEJO
5250,MAGDALENA,PUEBLOVIEJO,BOCAS DE ARACATACA
5251,MAGDALENA,PUEBLOVIEJO,ISLA DEL ROSARIO
5252,MAGDALENA,PUEBLOVIEJO,PALMIRA
5253,MAGDALENA,PUEBLOVIEJO,TASAJERA
5254,MAGDALENA,PUEBLOVIEJO,TIERRA NUEVA
5255,MAGDALENA,PUEBLOVIEJO,EL TRIUNFO
5256,MAGDALENA,PUEBLOVIEJO,ISLA DE CATAQUITA
5257,MAGDALENA,PUEBLOVIEJO,NUEVA FRONTERA
5258,MAGDALENA,PUEBLOVIEJO,SAN JUAN DE PALOS PRIETOS (LA MONTAÑA)
5259,MAGDALENA,REMOLINO,REMOLINO
5260,MAGDALENA,REMOLINO,CORRAL VIEJO
5261,MAGDALENA,REMOLINO,EL DIVIDIVI
5262,MAGDALENA,REMOLINO,SAN RAFAEL DE BUENAVISTA
5263,MAGDALENA,REMOLINO,SANTA RITA
5264,MAGDALENA,REMOLINO,EL SALAO
5265,MAGDALENA,REMOLINO,MARTINETE
5266,MAGDALENA,REMOLINO,LAS CASITAS
5267,MAGDALENA,SABANAS DE SAN ANGEL,SAN ANGEL
5268,MAGDALENA,SABANAS DE SAN ANGEL,CASA DE TABLA
5269,MAGDALENA,SABANAS DE SAN ANGEL,CESPEDES
5270,MAGDALENA,SABANAS DE SAN ANGEL,FLORES DE MARIA
5271,MAGDALENA,SABANAS DE SAN ANGEL,LA HORQUETA
5272,MAGDALENA,SABANAS DE SAN ANGEL,LAS MULAS (SAN ROQUE)
5273,MAGDALENA,SABANAS DE SAN ANGEL,PUEBLITO DE LOS BARRIOS
5274,MAGDALENA,SABANAS DE SAN ANGEL,ESTACION VILLA
5275,MAGDALENA,SABANAS DE SAN ANGEL,MONTERRUBIO
5276,MAGDALENA,SABANAS DE SAN ANGEL,PARAPETO
5277,MAGDALENA,SALAMINA,SALAMINA
5278,MAGDALENA,SALAMINA,GUAIMARO
5279,MAGDALENA,SALAMINA,EL SALAO
5280,MAGDALENA,SALAMINA,LA LOMA
5281,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,SAN SEBASTIAN DE BUENAVISTA
5282,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,BUENAVISTA
5283,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,EL COCO
5284,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,LA PACHA
5285,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,LAS MARGARITAS
5286,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,LOS GALVIS
5287,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,MARIA ANTONIA
5288,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,SAN RAFAEL
5289,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,SANTA ROSA
5290,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,TRONCOSITO
5291,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,TRONCOSO
5292,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,VENERO
5293,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,EL SEIS
5294,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,SABANAS DE PERALEJO
5295,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,JAIME
5296,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,SAN VALENTIN
5297,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,PUEBLO NUEVO
5298,MAGDALENA,SAN ZENON,SAN ZENON
5299,MAGDALENA,SAN ZENON,ANGOSTURA
5300,MAGDALENA,SAN ZENON,BERMEJAL
5301,MAGDALENA,SAN ZENON,EL PALOMAR
5302,MAGDALENA,SAN ZENON,JANEIRO
5303,MAGDALENA,SAN ZENON,LA MONTAÑA
5304,MAGDALENA,SAN ZENON,PEÑONCITO
5305,MAGDALENA,SAN ZENON,SANTA TERESA
5306,MAGDALENA,SAN ZENON,GUINEA
5307,MAGDALENA,SAN ZENON,EL HORNO
5308,MAGDALENA,SAN ZENON,PUERTO ARTURO
5309,MAGDALENA,SAN ZENON,SAN JOSE DE CHIMILA
5310,MAGDALENA,SAN ZENON,LA UNION
5311,MAGDALENA,SANTA ANA,SANTA ANA
5312,MAGDALENA,SANTA ANA,BARRO BLANCO
5313,MAGDALENA,SANTA ANA,SAN FERNANDO
5314,MAGDALENA,SANTA ANA,JARABA
5315,MAGDALENA,SANTA ANA,SANTA ROSA
5316,MAGDALENA,SANTA BARBARA DE PINTO,SANTA BARBARA DE PINTO
5317,MAGDALENA,SANTA BARBARA DE PINTO,CUNDINAMARCA
5318,MAGDALENA,SANTA BARBARA DE PINTO,SAN PEDRO
5319,MAGDALENA,SANTA BARBARA DE PINTO,VELADERO
5320,MAGDALENA,SITIONUEVO,SITIONUEVO
5321,MAGDALENA,SITIONUEVO,BUENAVISTA
5322,MAGDALENA,SITIONUEVO,NUEVA VENECIA
5323,MAGDALENA,SITIONUEVO,PALERMO
5324,MAGDALENA,SITIONUEVO,SAN ANTONIO
5325,MAGDALENA,TENERIFE,TENERIFE
5326,MAGDALENA,TENERIFE,REAL DEL OBISPO
5327,MAGDALENA,TENERIFE,SAN LUIS
5328,MAGDALENA,TENERIFE,EL JUNCAL
5329,MAGDALENA,TENERIFE,SANTA INES
5330,MAGDALENA,TENERIFE,EL CONSUELO
5331,MAGDALENA,ZAPAYAN,PUNTA DE PIEDRAS
5332,MAGDALENA,ZAPAYAN,CAÑO DE AGUAS
5333,MAGDALENA,ZAPAYAN,CAPUCHO
5334,MAGDALENA,ZAPAYAN,PIEDRAS DE MOLER
5335,MAGDALENA,ZAPAYAN,PIEDRAS PINTADAS
5336,MAGDALENA,ZAPAYAN,LOS CERRITOS
5337,MAGDALENA,ZONA BANANERA,PRADO - SEVILLA
5338,MAGDALENA,ZONA BANANERA,GUACAMAYAL
5339,MAGDALENA,ZONA BANANERA,GUAMACHITO
5340,MAGDALENA,ZONA BANANERA,LA GRAN VIA
5341,MAGDALENA,ZONA BANANERA,ORIHUECA
5342,MAGDALENA,ZONA BANANERA,PALOMAR
5343,MAGDALENA,ZONA BANANERA,RIOFRIO
5344,MAGDALENA,ZONA BANANERA,SANTA ROSALIA
5345,MAGDALENA,ZONA BANANERA,SEVILLA
5346,MAGDALENA,ZONA BANANERA,SOPLADOR
5347,MAGDALENA,ZONA BANANERA,TUCURINCA
5348,MAGDALENA,ZONA BANANERA,VARELA
5349,MAGDALENA,ZONA BANANERA,ZAWADY
5350,MAGDALENA,ZONA BANANERA,ESTACION SEVILLA
5351,MAGDALENA,ZONA BANANERA,LA CANDELARIA
5352,MAGDALENA,ZONA BANANERA,SAN JOSE DE KENNEDY (CAMPO KENNEDY)
5353,MAGDALENA,ZONA BANANERA,CAÑO MOCHO
5354,MAGDALENA,ZONA BANANERA,EL MAMON
5355,META,VILLAVICENCIO,VILLAVICENCIO
5356,META,VILLAVICENCIO,CONCEPCION
5357,META,VILLAVICENCIO,RINCON DE POMPEYA
5358,META,VILLAVICENCIO,SANTA ROSA DE RIO NEGRO
5359,META,VILLAVICENCIO,BUENAVISTA
5360,META,VILLAVICENCIO,COCUY
5361,META,VILLAVICENCIO,SERVITA
5362,META,VILLAVICENCIO,PIPIRAL
5363,META,VILLAVICENCIO,SAN LUIS DE OCOA
5364,META,VILLAVICENCIO,ALTO POMPEYA
5365,META,VILLAVICENCIO,CECILIA
5366,META,VILLAVICENCIO,LA NOHORA
5367,META,VILLAVICENCIO,APIAY
5368,META,VILLAVICENCIO,BARCELONA
5369,META,VILLAVICENCIO,ARGENTINA
5370,META,VILLAVICENCIO,BALMORAL
5371,META,VILLAVICENCIO,BELLA SUIZA
5372,META,VILLAVICENCIO,CONDOMINIO DE LOS ODONTOLOGOS
5373,META,VILLAVICENCIO,CONDOMINIO SANTA BARBARA
5374,META,VILLAVICENCIO,LLANERITA
5375,META,VILLAVICENCIO,NATURALIA
5376,META,VILLAVICENCIO,PARCELAS DEL PROGRESO
5377,META,VILLAVICENCIO,QUINTAS DE SAN FERNANDO
5378,META,VILLAVICENCIO,QUINTAS DEL DIAMANTE
5379,META,VILLAVICENCIO,SAN CARLOS
5380,META,VILLAVICENCIO,SECTOR LOS ALGARROBOS-NARANJOS
5381,META,VILLAVICENCIO,SECTOR VIGIA SEBASTOPOL
5382,META,ACACIAS,ACACIAS
5383,META,ACACIAS,DINAMARCA
5384,META,ACACIAS,SAN ISIDRO DE CHICHIMENE
5385,META,BARRANCA DE UPIA,BARRANCA DE UPIA
5386,META,BARRANCA DE UPIA,SAN IGNACIO
5387,META,BARRANCA DE UPIA,GUAICARAMO
5388,META,BARRANCA DE UPIA,EL HIJOA
5389,META,CABUYARO,CABUYARO
5390,META,CABUYARO,GUAYABAL DE UPIA
5391,META,CABUYARO,VISO DE UPIA
5392,META,CABUYARO,LOS MANGOS
5393,META,CASTILLA LA NUEVA,CASTILLA LA NUEVA
5394,META,CASTILLA LA NUEVA,SAN LORENZO
5395,META,CASTILLA LA NUEVA,ARENALES
5396,META,CASTILLA LA NUEVA,EL TORO
5397,META,SAN LUIS DE CUBARRAL,SAN LUIS DE CUBARRAL
5398,META,SAN LUIS DE CUBARRAL,PUERTO ARIARI
5399,META,SAN LUIS DE CUBARRAL,PUERTO GOMEZ
5400,META,CUMARAL,CUMARAL
5401,META,CUMARAL,GUACAVIA
5402,META,CUMARAL,PUERTO PECUCA
5403,META,CUMARAL,SAN NICOLAS
5404,META,CUMARAL,VERACRUZ
5405,META,CUMARAL,SAN IGNACIO CARUTAL
5406,META,CUMARAL,CANEY MEDIO
5407,META,CUMARAL,EL CAIBE
5408,META,CUMARAL,MONTEBELLO
5409,META,CUMARAL,PRESENTADO
5410,META,EL CALVARIO,EL CALVARIO
5411,META,EL CALVARIO,MONTFORT
5412,META,EL CALVARIO,SAN FRANCISCO
5413,META,EL CASTILLO,EL CASTILLO
5414,META,EL CASTILLO,MEDELLIN DEL ARIARI
5415,META,EL CASTILLO,MIRAVALLES
5416,META,EL CASTILLO,PUERTO ESPERANZA
5417,META,EL CASTILLO,LA ESMERALDA
5418,META,EL CASTILLO,PUERTO UNION
5419,META,EL DORADO,EL DORADO
5420,META,EL DORADO,PUEBLO SANCHEZ
5421,META,EL DORADO,SAN ISIDRO
5422,META,FUENTE DE ORO,FUENTE DE ORO
5423,META,FUENTE DE ORO,PUERTO ALJURE
5424,META,FUENTE DE ORO,PUERTO LIMON
5425,META,FUENTE DE ORO,PUERTO SANTANDER
5426,META,FUENTE DE ORO,UNION DEL ARIARI
5427,META,FUENTE DE ORO,LA COOPERATIVA
5428,META,FUENTE DE ORO,CAÑO BLANCO
5429,META,FUENTE DE ORO,PUERTO NUEVO
5430,META,GRANADA,GRANADA
5431,META,GRANADA,CANAGUARO
5432,META,GRANADA,DOS QUEBRADAS
5433,META,GRANADA,LA PLAYA
5434,META,GRANADA,PUERTO CALDAS
5435,META,GRANADA,AGUAS CLARAS
5436,META,GUAMAL,GUAMAL
5437,META,GUAMAL,HUMADEA
5438,META,MAPIRIPAN,MAPIRIPAN
5439,META,MAPIRIPAN,PUERTO ALVIRA
5440,META,MAPIRIPAN,MIELON
5441,META,MAPIRIPAN,ANZUELO
5442,META,MAPIRIPAN,LA COOPERATIVA
5443,META,MAPIRIPAN,PUERTO SIARE
5444,META,MAPIRIPAN,SARDINATA
5445,META,MESETAS,MESETAS
5446,META,MESETAS,JARDIN DE LAS PEÑAS
5447,META,MESETAS,BRISAS DEL DUDA
5448,META,MESETAS,MIRADOR
5449,META,MESETAS,ORIENTE
5450,META,MESETAS,LA ARGENTINA
5451,META,MESETAS,LA GUAJIRA
5452,META,MESETAS,PUERTO NARIÑO
5453,META,MESETAS,SAN ISIDRO
5454,META,LA MACARENA,LA MACARENA
5455,META,LA MACARENA,LA SOMBRA
5456,META,LA MACARENA,LOS POZOS
5457,META,LA MACARENA,SAN JUAN DEL LOSADA
5458,META,LA MACARENA,VILLA DEL RIO
5459,META,LA MACARENA,BOCAS DEL PERDIDO
5460,META,LA MACARENA,CATALINA
5461,META,LA MACARENA,CRISTALINA
5462,META,LA MACARENA,EL RUBI
5463,META,URIBE,URIBE
5464,META,URIBE,LA JULIA
5465,META,URIBE,EL DIVISO
5466,META,URIBE,EL PLACER
5467,META,LEJANIAS,LEJANIAS
5468,META,LEJANIAS,CACAYAL
5469,META,LEJANIAS,ANGOSTURAS DEL GUAPE
5470,META,PUERTO CONCORDIA,PUERTO CONCORDIA
5471,META,PUERTO CONCORDIA,PORORORIO
5472,META,PUERTO GAITAN,PUERTO GAITAN
5473,META,PUERTO GAITAN,PLANAS
5474,META,PUERTO GAITAN,SAN PEDRO DE ARIMENA
5475,META,PUERTO GAITAN,SAN MIGUEL
5476,META,PUERTO GAITAN,EL PORVENIR
5477,META,PUERTO GAITAN,PUERTO TRUJILLO
5478,META,PUERTO GAITAN,PUENTE ARIMENA
5479,META,PUERTO GAITAN,ALTO TILLAVA
5480,META,PUERTO GAITAN,LAS CRISTALINAS
5481,META,PUERTO LOPEZ,PUERTO LOPEZ
5482,META,PUERTO LOPEZ,LA BALSA
5483,META,PUERTO LOPEZ,PACHAQUIARO
5484,META,PUERTO LOPEZ,ALTAMIRA
5485,META,PUERTO LOPEZ,PUERTO GUADALUPE
5486,META,PUERTO LOPEZ,PUERTO PORFIA
5487,META,PUERTO LOPEZ,REMOLINO
5488,META,PUERTO LOPEZ,BOCAS DEL GUAYURIBA
5489,META,PUERTO LOPEZ,GUICHIRAL
5490,META,PUERTO LOPEZ,CHAVIVA
5491,META,PUERTO LOPEZ,EL TIGRE
5492,META,PUERTO LOPEZ,MELUA
5493,META,PUERTO LLERAS,PUERTO LLERAS
5494,META,PUERTO LLERAS,PRIMAVERA
5495,META,PUERTO LLERAS,CASIBARE
5496,META,PUERTO LLERAS,CAÑO RAYADO
5497,META,PUERTO LLERAS,VILLA LAPAZ
5498,META,PUERTO RICO,PUERTO RICO
5499,META,PUERTO RICO,PUERTO IRIS
5500,META,PUERTO RICO,LA LINDOSA
5501,META,PUERTO RICO,BARRANCO COLORADO
5502,META,PUERTO RICO,PUERTO TOLEDO
5503,META,PUERTO RICO,CHARCO DANTO
5504,META,PUERTO RICO,LA TIGRA
5505,META,PUERTO RICO,PUERTO CHISPAS
5506,META,RESTREPO,RESTREPO
5507,META,SAN CARLOS DE GUAROA,SAN CARLOS DE GUAROA
5508,META,SAN CARLOS DE GUAROA,PAJURE
5509,META,SAN CARLOS DE GUAROA,SURIMENA
5510,META,SAN CARLOS DE GUAROA,LA PALMERA
5511,META,SAN CARLOS DE GUAROA,SAN JOSE DE LAS PALOMAS
5512,META,SAN JUAN DE ARAMA,SAN JUAN DE ARAMA
5513,META,SAN JUAN DE ARAMA,EL VERGEL
5514,META,SAN JUAN DE ARAMA,MESA FERNANDEZ
5515,META,SAN JUAN DE ARAMA,CERRITO
5516,META,SAN JUAN DE ARAMA,MIRAFLOREZ
5517,META,SAN JUAN DE ARAMA,PEÑAS BLANCAS
5518,META,SAN JUANITO,SAN JUANITO
5519,META,SAN JUANITO,SAN ROQUE
5520,META,SAN JUANITO,LA CANDELARIA
5521,META,SAN MARTIN,SAN MARTIN
5522,META,SAN MARTIN,EL MEREY
5523,META,SAN MARTIN,REFORMA
5524,META,SAN MARTIN,RINCON BOLIVAR
5525,META,SAN MARTIN,BRISAS DEL MANACACIAS
5526,META,VISTAHERMOSA,VISTAHERMOSA
5527,META,VISTAHERMOSA,CAMPO ALEGRE
5528,META,VISTAHERMOSA,PIÑALITO
5529,META,VISTAHERMOSA,MARACAIBO
5530,META,VISTAHERMOSA,CAÑO AMARILLO
5531,META,VISTAHERMOSA,PUERTO LUCAS MARGEN IZQUIERDO
5532,META,VISTAHERMOSA,PUERTO LUCAS MARGEN DERECHO
5533,META,VISTAHERMOSA,PTO ESPERANZA MARGEN DERECHA
5534,META,VISTAHERMOSA,PUERTO ESPERANZA MARGEN IZQUIERDO
5535,META,VISTAHERMOSA,LA COOPERATIVA
5536,META,VISTAHERMOSA,COSTA RICA
5537,META,VISTAHERMOSA,PALESTINA
5538,META,VISTAHERMOSA,SANTO DOMINGO
5539,META,VISTAHERMOSA,ALBANIA
5540,META,VISTAHERMOSA,BUENOS AIRES
5541,META,VISTAHERMOSA,EL TRIUNFO
5542,META,VISTAHERMOSA,LA REFORMA
5543,META,VISTAHERMOSA,PALMERAS
5544,NARIÑO,PASTO,SAN JUAN DE PASTO
5545,NARIÑO,PASTO,CATAMBUCO
5546,NARIÑO,PASTO,EL ENCANO
5547,NARIÑO,PASTO,GENOY
5548,NARIÑO,PASTO,LA LAGUNA
5549,NARIÑO,PASTO,OBONUCO
5550,NARIÑO,PASTO,SANTA BARBARA
5551,NARIÑO,PASTO,JONGOVITO
5552,NARIÑO,PASTO,GUALMATAN
5553,NARIÑO,PASTO,MAPACHICO - ATICANCE
5554,NARIÑO,PASTO,EL SOCORRO CIMARRON
5555,NARIÑO,PASTO,BAJO CASANARE
5556,NARIÑO,PASTO,MOTILON
5557,NARIÑO,PASTO,CEROTAL
5558,NARIÑO,PASTO,LA VICTORIA
5559,NARIÑO,PASTO,SAN JOSE
5560,NARIÑO,PASTO,EL PUERTO
5561,NARIÑO,PASTO,CABRERA
5562,NARIÑO,PASTO,DOLORES
5563,NARIÑO,PASTO,BUESAQUILLO
5564,NARIÑO,PASTO,BUESAQUILLO ALTO
5565,NARIÑO,PASTO,CUJACAL
5566,NARIÑO,PASTO,CUJACAL BAJO
5567,NARIÑO,PASTO,TESCUAL
5568,NARIÑO,PASTO,MAPACHICO
5569,NARIÑO,PASTO,ANGANOY
5570,NARIÑO,PASTO,DAZA
5571,NARIÑO,PASTO,CUBIJAN BAJO
5572,NARIÑO,PASTO,SAN FERNANDO
5573,NARIÑO,PASTO,MOCONDINO
5574,NARIÑO,PASTO,CANCHALA
5575,NARIÑO,PASTO,LOS ANGELES
5576,NARIÑO,PASTO,EL ROSARIO
5577,NARIÑO,PASTO,JAMONDINO
5578,NARIÑO,PASTO,CASTILLO LOMA
5579,NARIÑO,PASTO,BOTANILLA
5580,NARIÑO,PASTO,CHARGUAYACO
5581,NARIÑO,PASTO,CRUZ DE AMARILLO
5582,NARIÑO,PASTO,EL CAMPANERO
5583,NARIÑO,PASTO,JURADO
5584,NARIÑO,PASTO,LA MERCED
5585,NARIÑO,PASTO,LAS ENCINAS
5586,NARIÑO,PASTO,MAPACHICO ALTO
5587,NARIÑO,PASTO,MAPACHICO SAN JOSE
5588,NARIÑO,PASTO,SAN FRANCISCO
5589,NARIÑO,PASTO,SAN JUAN DE ANGANOY
5590,NARIÑO,PASTO,SANTA LUCIA
5591,NARIÑO,PASTO,VILLA MARIA
5592,NARIÑO,PASTO,MAPACHICO BAJO
5593,NARIÑO,PASTO,GUALMATAN ALTO
5594,NARIÑO,PASTO,LA CALDERA
5595,NARIÑO,PASTO,SAN CAYETANO
5596,NARIÑO,PASTO,PUERRES
5597,NARIÑO,PASTO,CUJACAL CENTRO
5598,NARIÑO,PASTO,LA ALIANZA
5599,NARIÑO,PASTO,LAS IGLESIAS
5600,NARIÑO,PASTO,PENDEJINO REYES
5601,NARIÑO,PASTO,SAN ANTONIO DE ARANDA
5602,NARIÑO,ALBAN,SAN JOSE
5603,NARIÑO,ALBAN,GUARANGAL
5604,NARIÑO,ALBAN,CAMPOBELLO
5605,NARIÑO,ALBAN,TAMBO ALTO
5606,NARIÑO,ALBAN,SOCORRO ASENTAMIENTO 2
5607,NARIÑO,ALBAN,BUENA VISTA
5608,NARIÑO,ALBAN,CARMELO ASENTAMIENTO 1
5609,NARIÑO,ALBAN,CARMELO ASENTAMIENTO 2
5610,NARIÑO,ALBAN,CEBADERO ASENTAMIENTO 1
5611,NARIÑO,ALBAN,CEBADERO ASENTAMIENTO 2
5612,NARIÑO,ALBAN,FATIMA
5613,NARIÑO,ALBAN,SAN BOSCO ASENTAMIENTO 1
5614,NARIÑO,ALBAN,SAN BOSCO ASENTAMIENTO 3
5615,NARIÑO,ALBAN,TAMBO BAJO
5616,NARIÑO,ALBAN,VIÑA
5617,NARIÑO,ALDANA,ALDANA
5618,NARIÑO,ALDANA,SAN LUIS
5619,NARIÑO,ANCUYA,ANCUYA
5620,NARIÑO,ANCUYA,EL INGENIO
5621,NARIÑO,ANCUYA,CRUZ DE MAYO
5622,NARIÑO,ANCUYA,LA LOMA
5623,NARIÑO,ANCUYA,YANANCHA
5624,NARIÑO,ANCUYA,MACAS CRUZ
5625,NARIÑO,ANCUYA,LLANO
5626,NARIÑO,ANCUYA,COCHA BLANCA
5627,NARIÑO,ANCUYA,SAN LUIS
5628,NARIÑO,ANCUYA,LIMONAR
5629,NARIÑO,ANCUYA,INDO
5630,NARIÑO,ANCUYA,LA QUINUA
5631,NARIÑO,ANCUYA,EL PEDREGAL
5632,NARIÑO,ANCUYA,LA AGUADA
5633,NARIÑO,ARBOLEDA,BERRUECOS
5634,NARIÑO,ARBOLEDA,ROSAFLORIDA (CARDENAS)
5635,NARIÑO,ARBOLEDA,GOMEZ
5636,NARIÑO,ARBOLEDA,EL EMPATE
5637,NARIÑO,ARBOLEDA,LA COCHA
5638,NARIÑO,ARBOLEDA,ROSA FLORIDA SUR - SECTOR LA CAPILLA
5639,NARIÑO,ARBOLEDA,LA CAÑADA
5640,NARIÑO,ARBOLEDA,MARTIN
5641,NARIÑO,ARBOLEDA,ROSAFLORIDA NORTE
5642,NARIÑO,ARBOLEDA,SANTA TERESA
5643,NARIÑO,BARBACOAS,BARBACOAS
5644,NARIÑO,BARBACOAS,ALTAQUER
5645,NARIÑO,BARBACOAS,BUENAVISTA
5646,NARIÑO,BARBACOAS,CHALCHAL
5647,NARIÑO,BARBACOAS,CHAPIRA
5648,NARIÑO,BARBACOAS,DIAGUILLO
5649,NARIÑO,BARBACOAS,JUNIN
5650,NARIÑO,BARBACOAS,JUSTO ORTIZ
5651,NARIÑO,BARBACOAS,LAS CRUCES
5652,NARIÑO,BARBACOAS,LOS BRAZOS
5653,NARIÑO,BARBACOAS,LUIS AVELINO PEREZ
